dataset,partition,client_id,mean_effective_lambda,observations,source
TinyImageNet,beta_0.1,48,0.09634992728630702,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,49,0.09560776501893997,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,50,0.09663557261228561,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,51,0.07184506952762604,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,52,0.10168248414993286,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,53,0.1104164868593216,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,54,0.11408105865120888,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,55,0.09551675369342168,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,56,0.10723896572987239,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,57,0.07815618192156155,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,58,0.121398164331913,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,60,0.12095047533512115,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,61,0.08637585118412971,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,62,0.07890898734331131,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,63,0.10407627373933792,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,64,0.10927247628569603,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,65,0.0945439413189888,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,66,0.10040988400578499,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,67,0.087778490036726,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,68,0.11525267213582993,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,69,0.0959269975622495,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,70,0.09860142072041829,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,71,0.11590869724750519,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,72,0.1504988819360733,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,73,0.09971893131732941,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,74,0.07462622877210379,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,75,0.0983219879368941,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,76,0.11139911661545436,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,77,0.09633542100588481,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,78,0.10611379891633987,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,79,0.10147287137806416,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,80,0.10188143514096737,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,81,0.10421108454465866,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,83,0.1309553027153015,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,84,0.09644955024123192,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,85,0.11704441532492638,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,86,0.09322034567594528,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,87,0.11842679232358932,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,88,0.11901831502715747,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,89,0.1375013291835785,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,90,0.06920720636844635,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,91,0.08279405534267426,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,92,0.13480276862780252,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,93,0.11932651698589325,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,94,0.11090036481618881,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,95,0.10110548635323842,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,96,0.11130695790052414,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,97,0.08842425048351288,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,98,0.12587567418813705,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.1,99,0.11291649440924327,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.1/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,0,0.294975346326828,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,1,0.2837687134742737,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,2,0.2660444676876068,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,3,0.28577036658922833,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,4,0.28202174107233685,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,5,0.2969891386372702,7,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,6,0.26640166838963825,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,7,0.28490875164667767,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,8,0.27132363120714825,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,9,0.28630076348781586,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,10,0.2844541867574056,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,11,0.2818182110786438,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,12,0.29440732796986896,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,13,0.28534919023513794,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,14,0.28929299861192703,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,15,0.2781584858894348,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,16,0.28947019577026367,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,18,0.2916606565316518,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,19,0.29208404819170636,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,20,0.2823677659034729,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,21,0.2837606146931648,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,22,0.32939518094062803,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,23,0.29422271251678467,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,iid,24,0.30669226745764416,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/iid/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
